pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim, ,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
2MASS J19383260+4603591 b,2MASS J19383260+4603591,1,2,3,Eclipse Timing Variations,2015,Kepler,Published Confirmed,0,<a refstr=ESMER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.511.5207E/abstract target=ref>Esmer et al. 2022</a>,406.00000000,4.00000000,-4.00000000,0,,,,,,,,,,,,,591.16084,15.89142,-15.89142,0,1.86000,0.05000,-0.05000,0,Msini,0.330000,0.050000,-0.050000,0,,,,,,,,,0,<a refstr=ESMER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.511.5207E/abstract target=ref>Esmer et al. 2022</a>,,29564.00,,,0,0.20,0.00,0.00,0,0.48,,,0,,,,,,5.51,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h38m32.62s,294.6359173,+46d03m59.07s,46.0664076,396.3320000,6.3885000,-6.3885000,12.6510000,0.2150000,-0.2150000,12.9550000,0.0290000,-0.0290000,12.1376000,0.0036870,-0.0036870,2022-04-19,2022-04,2022-04-19
2MASS J19383260+4603591 b,2MASS J19383260+4603591,0,2,3,Eclipse Timing Variations,2015,Kepler,Published Confirmed,0,<a refstr=BARAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...577A.146B/abstract target=ref>Baran et al. 2015</a>,416.00000000,2.00000000,-2.00000000,0,0.920000,0.020000,-0.020000,0,,,,,,,,,603.87700,31.78300,-31.78300,0,1.90000,0.10000,-0.10000,0,Mass,,,,,,,,,,,,,0,<a refstr=BARAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...577A.146B/abstract target=ref>Baran et al. 2015</a>,,,,,,,,,,0.48,0.03,-0.03,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h38m32.62s,294.6359173,+46d03m59.07s,46.0664076,396.3320000,6.3885000,-6.3885000,12.6510000,0.2150000,-0.2150000,12.9550000,0.0290000,-0.0290000,12.1376000,0.0036870,-0.0036870,2015-06-04,2015-05,2015-06-04
2MASS J21252752-8138278 b,2MASS J21252752-8138278,1,1,1,Imaging,2024,European Space Agency (ESA) Gaia Satellite,Published Confirmed,0,<a refstr=MICHEL__AMP__MUGRAUER_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.3183M/abstract target=ref>Michel &amp; Mugrauer 2024</a>,,,,,7493.000000,11.000000,-11.000000,0,,,,,,,,,3813.94088,317.82841,-317.82841,0,12.00000,1.00000,-1.00000,0,Mass,,,,,,,,,1616,32,-3,0,0,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h25m27.91s,321.3662989,-81d38m29.36s,-81.6414894,34.1154000,0.0811000,-0.0807000,11.8040000,0.0700000,-0.0700000,7.3410000,0.0400000,-0.0400000,10.8133000,0.0020880,-0.0020880,2024-05-07,2024-01,2024-05-07
2MASS J22362452+4751425 b,2MASS J22362452+4751425,1,1,1,Imaging,2016,W. M. Keck Observatory,Published Confirmed,0,<a refstr=BOWLER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...18B/abstract target=ref>Bowler et al. 2017</a>,,,,,230.000000,20.000000,-20.000000,0,,,,,,,,,3972.87500,476.74500,-476.74500,0,12.50000,1.50000,-1.50000,0,Mass,,,,,,,,,,,,,0,<a refstr=BOWLER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...18B/abstract target=ref>Bowler et al. 2017</a>,K7 V,4045.00,35.00,-35.00,0,,,,,0.60,0.05,-0.05,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h36m24.62s,339.1025931,+47d51m42.06s,47.8616830,69.5737000,0.1592000,-0.1585000,12.3680000,0.0570000,-0.0570000,9.1480000,0.0180000,-0.0180000,11.9484000,0.0007370,-0.0007370,2016-11-09,2017-01,2016-11-10
30 Ari B b,30 Ari B,0,4,1,Radial Velocity,2009,Thueringer Landessternwarte Tautenburg,Published Confirmed,0,<a refstr=GUENTHER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...507.1659G/abstract target=ref> Guenther et al. 2009 </a>,335.10000000,2.50000000,-2.50000000,0,0.995000,0.012000,-0.012000,0,,,,,,,,,3140.03000,298.75000,-298.75000,0,9.88000,0.94000,-0.94000,0,Msini,0.289000,0.092000,-0.092000,0,,,,,,,,,0,<a refstr=GUENTHER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...507.1659G/abstract target=ref> Guenther et al. 2009 </a>,F6 V,6300.00,60.00,-60.00,0,1.13,0.03,-0.03,0,1.16,0.04,-0.04,0,0.245,0.195,-0.195,0,[Fe/H],4.50,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h36m57.91s,39.2412736,+24d38m52.84s,24.6480103,44.6570000,0.1039000,-0.1034000,7.0920900,0.0230000,-0.0230000,5.8220000,0.0210000,-0.0210000,6.9608500,0.0005120,-0.0005120,2018-04-25,2009-12,2014-05-14
30 Ari B b,30 Ari B,0,4,1,Radial Velocity,2009,Thueringer Landessternwarte Tautenburg,Published Confirmed,0,<a refstr=KANE_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...815...32K/abstract target=ref>Kane et al. 2015 </a>,345.40000000,3.80000000,-3.80000000,0,1.010000,0.010000,-0.010000,0,,,,,,,,,2097.67800,286.04700,-286.04700,0,6.60000,0.90000,-0.90000,0,Msini,0.180000,0.110000,-0.110000,0,,,,,,,,,0,<a refstr=KANE_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...815...32K/abstract target=ref>Kane et al. 2015 </a>,,,,,,1.13,0.03,-0.03,0,1.16,0.04,-0.04,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h36m57.91s,39.2412736,+24d38m52.84s,24.6480103,44.6570000,0.1039000,-0.1034000,7.0920900,0.0230000,-0.0230000,5.8220000,0.0210000,-0.0210000,6.9608500,0.0005120,-0.0005120,2018-04-25,2015-11,2015-12-03
30 Ari B b,30 Ari B,1,4,1,Radial Velocity,2009,Thueringer Landessternwarte Tautenburg,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,335.10001000,2.50000000,-2.50000000,0,0.990000,0.020000,-0.020000,0,,,,,,,,,4392.41060,572.09400,-572.09400,0,13.82000,1.80000,-1.80000,0,Msini,0.290000,0.090000,-0.090000,0,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6331.00,61.00,-61.00,0,1.41,0.05,-0.05,0,1.93,0.27,-0.27,0,0.190,,,0,[Fe/H],4.43,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h36m57.91s,39.2412736,+24d38m52.84s,24.6480103,44.6570000,0.1039000,-0.1034000,7.0920900,0.0230000,-0.0230000,5.8220000,0.0210000,-0.0210000,6.9608500,0.0005120,-0.0005120,2018-09-04,2017-03,2018-09-06
4 UMa b,4 UMa,1,1,1,Radial Velocity,2006,Thueringer Landessternwarte Tautenburg,Published Confirmed,0,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>,270.27000000,0.24000000,-0.09000000,0,0.877000,0.001000,0.000000,0,,,,,,,,,2511.48007,63.24785,-120.13914,0,7.90200,0.19900,-0.37800,0,Msini,0.453000,0.021000,-0.036000,0,,,,,,,,,0,<a refstr=DOLLINGER_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007A&A...472..649D/abstract target=ref> Dollinger et al. 2007 </a>,K1 III,4415.00,70.00,-70.00,0,18.11,1.47,-1.47,0,1.23,0.15,-0.15,0,-0.250,0.040,-0.040,0,[Fe/H],1.80,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h40m12.67s,130.0528099,+64d19m40.98s,64.3280504,73.4603000,1.1860500,-1.1860500,4.5801000,0.0230000,-0.0230000,1.7340000,0.2180000,-0.2180000,4.2377300,0.0047288,-0.0047288,2023-09-19,2023-08,2023-09-19
4 UMa b,4 UMa,0,1,1,Radial Velocity,2006,Thueringer Landessternwarte Tautenburg,Published Confirmed,0,<a refstr=DOLLINGER_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007A&A...472..649D/abstract target=ref> Dollinger et al. 2007 </a>,269.30000000,1.96000000,-1.96000000,0,0.870000,0.040000,-0.040000,0,,,,,,,,,2256.50000,508.50000,-508.50000,0,7.10000,1.60000,-1.60000,0,Msini,0.432000,0.024000,-0.024000,0,,,,,,,,,0,<a refstr=DOLLINGER_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007A&A...472..649D/abstract target=ref> Dollinger et al. 2007 </a>,K1 III,4415.00,70.00,-70.00,0,18.11,1.47,-1.47,0,1.23,0.15,-0.15,0,-0.250,0.040,-0.040,0,[Fe/H],1.80,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h40m12.67s,130.0528099,+64d19m40.98s,64.3280504,73.4603000,1.1860500,-1.1860500,4.5801000,0.0230000,-0.0230000,1.7340000,0.2180000,-0.2180000,4.2377300,0.0047288,-0.0047288,2014-05-14,2007-09,2014-05-14
42 Dra b,42 Dra,1,2,1,Radial Velocity,2008,Thueringer Landessternwarte Tautenburg,Published Confirmed,0,<a refstr=DOELLINGER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...499..935D/abstract target=ref> Doellinger et al. 2009 </a>,479.10000000,6.20000000,-6.20000000,0,1.190000,0.010000,-0.010000,0,,,,,,,,,1233.13000,270.14000,-270.14000,0,3.88000,0.85000,-0.85000,0,Msini,0.380000,0.060000,-0.060000,0,,,,,,,,,0,<a refstr=DOELLINGER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...499..935D/abstract target=ref> Doellinger et al. 2009 </a>,K1.5 III,4200.00,70.00,-70.00,0,22.03,1.00,-1.00,0,0.98,0.05,-0.05,0,-0.460,0.050,-0.050,0,[Fe/H],1.71,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h25m59.40s,276.4975053,+65d33m48.11s,65.5633652,90.6545000,1.3227000,-1.3227000,4.8262000,0.0230000,-0.0230000,2.0850000,0.2160000,-0.2160000,4.4321600,0.0062380,-0.0062380,2014-05-14,2009-06,2014-05-14
47 UMa b,47 UMa,0,1,3,Radial Velocity,1996,Lick Observatory,Published Confirmed,0,<a refstr=WITTENMYER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJS..182...97W/abstract target=ref> Wittenmyer et al. 2009 </a>,1076.60000000,2.30000000,-2.30000000,0,2.100000,0.022000,-0.022000,0,,,,,,,,,778.68350,31.78300,-31.78300,0,2.45000,0.10000,-0.10000,0,Msini,0.012000,0.023000,-0.023000,0,,,,,,,,,0,<a refstr=WITTENMYER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJS..182...97W/abstract target=ref> Wittenmyer et al. 2009 </a>,G0 V,5882.00,44.00,-44.00,0,,,,,1.06,0.03,-0.03,0,0.040,0.030,-0.030,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,13.7967000,0.0289000,-0.0289000,5.0335200,0.0230000,-0.0230000,3.7500000,0.3400000,-0.3400000,4.8783700,0.0038294,-0.0038294,2016-01-27,2009-05,2016-01-28
47 UMa b,47 UMa,1,1,3,Radial Velocity,1996,Lick Observatory,Published Confirmed,0,<a refstr=GREGORY___FISCHER_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.403..731G/abstract target=ref> Gregory &amp; Fischer 2010 </a>,1078.00000000,2.00000000,-2.00000000,0,2.100000,0.020000,-0.020000,0,,,,,,,,,804.08000,22.25000,-19.07000,0,2.53000,0.07000,-0.06000,0,Msini,0.032000,0.014000,-0.014000,0,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5872.00,92.94,-113.53,0,1.21,0.04,-0.06,0,1.06,0.13,-0.14,0,0.040,0.100,-0.100,0,[M/H],4.30,0.07,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,13.7967000,0.0289000,-0.0289000,5.0335200,0.0230000,-0.0230000,3.7500000,0.3400000,-0.3400000,4.8783700,0.0038294,-0.0038294,2014-05-14,2010-04,2014-05-14
47 UMa b,47 UMa,0,1,3,Radial Velocity,1996,Lick Observatory,Published Confirmed,0,<a refstr=NAEF_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...414..351N/abstract target=ref> Naef et al. 2004 </a>,1100.80000000,7.20000000,-7.20000000,0,2.110000,,,0,,,,,,,,,877.17000,31.78000,-31.78000,0,2.76000,0.10000,-0.10000,0,Msini,0.097000,0.039000,-0.039000,0,,,,,,,,,0,<a refstr=NAEF_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...414..351N/abstract target=ref> Naef et al. 2004 </a>,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,13.7967000,0.0289000,-0.0289000,5.0335200,0.0230000,-0.0230000,3.7500000,0.3400000,-0.3400000,4.8783700,0.0038294,-0.0038294,2014-08-21,2004-01,2014-08-21
47 UMa b,47 UMa,0,1,3,Radial Velocity,1996,Lick Observatory,Published Confirmed,0,<a refstr=WITTENMYER_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...654..625W/abstract target=ref> Wittenmyer et al. 2007 </a>,1083.20000000,1.80000000,-1.80000000,0,2.110000,0.040000,-0.040000,0,,,,,,,,,826.32000,41.32000,-41.32000,0,2.60000,0.13000,-0.13000,0,Msini,0.049000,0.014000,-0.014000,0,,,,,,,,,0,<a refstr=WITTENMYER_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...654..625W/abstract target=ref> Wittenmyer et al. 2007 </a>,G1 V,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,13.7967000,0.0289000,-0.0289000,5.0335200,0.0230000,-0.0230000,3.7500000,0.3400000,-0.3400000,4.8783700,0.0038294,-0.0038294,2014-09-18,2007-01,2014-09-18
47 UMa b,47 UMa,0,1,3,Radial Velocity,1996,Lick Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,1076.60000000,1.30000000,-1.10000000,0,2.059000,0.031000,-0.032000,0,,,,,,,,,774.86566,27.01541,-27.01541,0,2.43800,0.08500,-0.08500,0,Msini,0.016000,0.007600,-0.008000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5829.16,94.78,-94.78,0,1.14,0.03,-0.03,0,1.01,0.05,-0.05,0,0.026,0.061,-0.061,0,[Fe/H],4.33,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,13.7967000,0.0289000,-0.0289000,5.0335200,0.0230000,-0.0230000,3.7500000,0.3400000,-0.3400000,4.8783700,0.0038294,-0.0038294,2021-09-20,2021-05,2021-09-20
47 UMa c,47 UMa,1,1,3,Radial Velocity,2001,Lick Observatory,Published Confirmed,0,<a refstr=GREGORY___FISCHER_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.403..731G/abstract target=ref> Gregory &amp; Fischer 2010 </a>,2391.00000000,100.00000000,-87.00000000,0,3.600000,0.100000,-0.100000,0,,,,,,,,,171.62100,20.97600,-23.20100,0,0.54000,0.06600,-0.07300,0,Msini,0.098000,0.047000,-0.096000,0,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5872.00,92.94,-113.53,0,1.21,0.04,-0.06,0,1.06,0.13,-0.14,0,0.040,0.100,-0.100,0,[M/H],4.30,0.07,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,13.7967000,0.0289000,-0.0289000,5.0335200,0.0230000,-0.0230000,3.7500000,0.3400000,-0.3400000,4.8783700,0.0038294,-0.0038294,2014-05-14,2010-04,2014-05-14
47 UMa c,47 UMa,0,1,3,Radial Velocity,2001,Lick Observatory,Published Confirmed,0,<a refstr=WITTENMYER_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...654..625W/abstract target=ref> Wittenmyer et al. 2007 </a>,7586.00000000,727.00000000,-727.00000000,0,7.730000,0.580000,-0.580000,0,,,,,,,,,425.87000,69.92000,-69.92000,0,1.34000,0.22000,-0.22000,0,Msini,0.005000,,,0,,,,,,,,,0,<a refstr=WITTENMYER_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...654..625W/abstract target=ref> Wittenmyer et al. 2007 </a>,G1 V,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,13.7967000,0.0289000,-0.0289000,5.0335200,0.0230000,-0.0230000,3.7500000,0.3400000,-0.3400000,4.8783700,0.0038294,-0.0038294,2014-09-18,2007-01,2014-09-18
47 UMa c,47 UMa,0,1,3,Radial Velocity,2001,Lick Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,2287.00000000,19.00000000,-16.00000000,0,3.404000,0.054000,-0.056000,0,,,,,,,,,157.96072,10.17051,-9.53485,0,0.49700,0.03200,-0.03000,0,Msini,0.179000,0.090000,-0.092000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5829.16,94.78,-94.78,0,1.14,0.03,-0.03,0,1.01,0.05,-0.05,0,0.026,0.061,-0.061,0,[Fe/H],4.33,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,13.7967000,0.0289000,-0.0289000,5.0335200,0.0230000,-0.0230000,3.7500000,0.3400000,-0.3400000,4.8783700,0.0038294,-0.0038294,2021-09-20,2021-05,2021-09-20
47 UMa d,47 UMa,1,1,3,Radial Velocity,2009,Lick Observatory,Published Confirmed,0,<a refstr=GREGORY___FISCHER_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.403..731G/abstract target=ref> Gregory &amp; Fischer 2010 </a>,14002.00000000,4018.00000000,-5095.00000000,0,11.600000,2.100000,-2.900000,0,,,,,,,,,521.22000,92.17000,-152.55000,0,1.64000,0.29000,-0.48000,0,Msini,0.160000,0.090000,-0.160000,0,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5872.00,92.94,-113.53,0,1.21,0.04,-0.06,0,1.06,0.13,-0.14,0,0.040,0.100,-0.100,0,[M/H],4.30,0.07,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,13.7967000,0.0289000,-0.0289000,5.0335200,0.0230000,-0.0230000,3.7500000,0.3400000,-0.3400000,4.8783700,0.0038294,-0.0038294,2014-05-14,2010-04,2014-05-14
47 UMa d,47 UMa,0,1,3,Radial Velocity,2009,Lick Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,19000.00000000,11000.00000000,-4000.00000000,0,13.800000,4.800000,-2.100000,0,,,,,,,,,479.92089,69.92225,-54.03083,0,1.51000,0.22000,-0.17000,0,Msini,0.380000,0.160000,-0.150000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5829.16,94.78,-94.78,0,1.14,0.03,-0.03,0,1.01,0.05,-0.05,0,0.026,0.061,-0.061,0,[Fe/H],4.33,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,13.7967000,0.0289000,-0.0289000,5.0335200,0.0230000,-0.0230000,3.7500000,0.3400000,-0.3400000,4.8783700,0.0038294,-0.0038294,2021-09-20,2021-05,2021-09-20
51 Eri b,51 Eri,0,3,1,Imaging,2015,Gemini Observatory,Published Confirmed,0,<a refstr=DE_ROSA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...814L...3D/abstract target=ref>De Rosa et al. 2015</a>,14965.00000000,12775.00000000,-4380.00000000,0,14.000000,7.000000,-3.000000,0,,,,,,,,,,,,,,,,,,0.210000,0.190000,-0.150000,0,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,7295.00,120.09,-98.99,0,1.49,0.05,-0.06,0,1.65,0.36,-0.18,0,,,,,,4.31,0.09,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h37m36.18s,69.4007424,-02d28m25.77s,-2.4738245,29.7575000,0.1213000,-0.1203000,5.2114900,0.0230000,-0.0230000,4.5370000,0.0240000,-0.0240000,5.1580600,0.0023075,-0.0023075,2019-07-08,2015-11,2015-12-03
51 Eri b,51 Eri,0,3,1,Imaging,2015,Gemini Observatory,Published Confirmed,0,<a refstr=MAIRE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...624A.118M/abstract target=ref>Maire et al. 2019</a>,11688.00000000,6209.25000000,-3287.25000000,0,12.000000,4.000000,-2.000000,0,,,,,,,,,,,,,,,,,,0.450000,0.100000,-0.150000,0,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,7295.00,120.09,-98.99,0,1.49,0.05,-0.06,0,1.65,0.36,-0.18,0,,,,,,4.31,0.09,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h37m36.18s,69.4007424,-02d28m25.77s,-2.4738245,29.7575000,0.1213000,-0.1203000,5.2114900,0.0230000,-0.0230000,4.5370000,0.0240000,-0.0240000,5.1580600,0.0023075,-0.0023075,2019-07-09,2019-04,2019-07-11
51 Eri b,51 Eri,1,3,1,Imaging,2015,Gemini Observatory,Published Confirmed,0,<a refstr=MACINTOSH_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015Sci...350...64M/abstract target=ref>Macintosh et al. 2015</a>,,,,,13.200000,0.200000,-0.200000,0,,,,,,,,,635.66000,,,0,2.00000,,,0,Mass,,,,,,,,,700,,,0,0,<a refstr=MACINTOSH_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015Sci...350...64M/abstract target=ref>Macintosh et al. 2015</a>,F0 IV,,,,,,,,,1.75,0.05,-0.05,0,-0.027,0.045,-0.045,0,[M/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h37m36.18s,69.4007424,-02d28m25.77s,-2.4738245,29.7575000,0.1213000,-0.1203000,5.2114900,0.0230000,-0.0230000,4.5370000,0.0240000,-0.0240000,5.1580600,0.0023075,-0.0023075,2019-07-08,2015-00,2015-08-14
